TKR,The Timken Company,NYQ,Machine Tools & Accessories,USA
AAL,American Airlines Group Inc.,NMS,Major Airlines,USA
CEA,China Eastern Airlines Corporation Limited,NYQ,Major Airlines,USA
DAL,"Delta Air Lines, Inc.",NYQ,Major Airlines,USA
SAVE,"Spirit Airlines, Inc.",NMS,Major Airlines,USA
UAL,"United Continental Holdings, Inc.",NYQ,Major Airlines,USA
VLRS,"Controladora Vuela Compañía de Aviación, S.A.B. de C.V.",NYQ,Major Airlines,USA
ZNH,China Southern Airlines Company Limited,NYQ,Major Airlines,USA
ANW,Aegean Marine Petroleum Network Inc.,NYQ,Major Integrated Oil & Gas,USA
BP,BP p.l.c.,NYQ,Major Integrated Oil & Gas,USA
CVX,Chevron Corporation,NYQ,Major Integrated Oil & Gas,USA
E,Eni S.p.A.,NYQ,Major Integrated Oil & Gas,USA
EC,Ecopetrol S.A.,NYQ,Major Integrated Oil & Gas,USA
ECA,Encana Corporation,NYQ,Major Integrated Oil & Gas,USA
EQGP,"EQT GP Holdings, LP",NYQ,Major Integrated Oil & Gas,USA
GEOR,GeoPetro Resources Company,PNK,Major Integrated Oil & Gas,USA
IFUE,"Fuel Performance Solutions, Inc.",PNK,Major Integrated Oil & Gas,USA
IMO,Imperial Oil Limited,ASE,Major Integrated Oil & Gas,USA
MNGA,MagneGas Corporation,NCM,Major Integrated Oil & Gas,USA
PTR,PetroChina Company Limited,NYQ,Major Integrated Oil & Gas,USA
PZE,Petrobras Argentina S.A.,NYQ,Major Integrated Oil & Gas,USA
RDS-B,Royal Dutch Shell plc,NYQ,Major Integrated Oil & Gas,USA
SNP,China Petroleum & Chemical Corporation,NYQ,Major Integrated Oil & Gas,USA
SSL,Sasol Limited,NYQ,Major Integrated Oil & Gas,USA
STO,Statoil ASA,NYQ,Major Integrated Oil & Gas,USA
TGRO,"Tiger Oil and Energy, Inc.",PNK,Major Integrated Oil & Gas,USA
TOT,TOTAL S.A.,NYQ,Major Integrated Oil & Gas,USA
XOM,Exxon Mobil Corporation,NYQ,Major Integrated Oil & Gas,USA
YPF,YPF Sociedad Anonima,NYQ,Major Integrated Oil & Gas,USA
BAH,Booz Allen Hamilton Holding Corporation,NYQ,Management Services,USA
CRAI,"CRA International, Inc.",NMS,Management Services,USA
CRTN,"Cartesian, Inc.",NCM,Management Services,USA
EXPO,"Exponent, Inc.",NMS,Management Services,USA
FCN,"FTI Consulting, Inc.",NYQ,Management Services,USA
FPCG,"First Physicians Capital Group, Inc.",PNK,Management Services,USA
GHST,Ghost Technology Inc,PNK,Management Services,USA
HCKT,"The Hackett Group, Inc.",NMS,Management Services,USA
HIL,"Hill International, Inc.",NYQ,Management Services,USA
HURN,Huron Consulting Group Inc.,NMS,Management Services,USA
ICFI,"ICF International, Inc.",NMS,Management Services,USA
III,"Information Services Group, Inc.",NGM,Management Services,USA
LUVU,"Luvu Brands, Inc.",PNK,Management Services,USA
MSGO,"Mister Goody, Inc.",PNK,Management Services,USA
NCI,"Navigant Consulting, Inc.",NYQ,Management Services,USA
OGSM,"Organic Sales and Marketing, Inc.",PNK,Management Services,USA
PBSV,"Pharma-Bio Serv, Inc.",PNK,Management Services,USA
SP,SP Plus Corporation,NMS,Management Services,USA
TAYO,"Taylor Consulting, Inc.",PNK,Management Services,USA
WAGE,"WageWorks, Inc.",NYQ,Management Services,USA
WHLM,"Wilhelmina International, Inc.",NCM,Management Services,USA
DVLY,Deer Valley Corporation,PNK,Manufactured Housing,USA
NOBH,"Nobility Homes, Inc.",PNK,Manufactured Housing,USA
SKY,Skyline Corporation,ASE,Manufactured Housing,USA
ACTL,"Artec Global Media, Inc.",PNK,Marketing Services,USA
AMCN,AirMedia Group Inc.,NMS,Marketing Services,USA
BCYP,"Blue Calypso, Inc.",PNK,Marketing Services,USA
CCO,"Clear Channel Outdoor Holdings, Inc.",NYQ,Marketing Services,USA
CMGO,"CMG Holdings Group, Inc.",PNK,Marketing Services,USA
FRTG,"Frontera Group, Inc.",PNK,Marketing Services,USA
HHS,"Harte Hanks, Inc.",NYQ,Marketing Services,USA
INUV,"Inuvo, Inc.",ASE,Marketing Services,USA
ISIG,"Insignia Systems, Inc.",NCM,Marketing Services,USA
ISYG,"Insynergy Products, Inc.",PNK,Marketing Services,USA
LOGG,LifeLogger Technologies Corp.,PNK,Marketing Services,USA
MCHX,"Marchex, Inc.",NMS,Marketing Services,USA
MDCA,MDC Partners Inc.,NMS,Marketing Services,USA
MOBQ,"Mobiquity Technologies, Inc.",PNK,Marketing Services,USA
NCMI,"National CineMedia, Inc.",NMS,Marketing Services,USA
OUT,Outfront Media Inc.,NYQ,Marketing Services,USA
PROM,"Propel Media, Inc.",PNK,Marketing Services,USA
PVHO,"Provision Holding, Inc.",PNK,Marketing Services,USA
TPNI,"The Pulse Network, Inc.",PNK,Marketing Services,USA
VIZC,"VizConnect, Inc.",PNK,Marketing Services,USA
BRFS,BRF S.A.,NYQ,Meat Products,USA
BRID,Bridgford Foods Corporation,NGM,Meat Products,USA
HRL,Hormel Foods Corporation,NYQ,Meat Products,USA
TSN,"Tyson Foods, Inc.",NYQ,Meat Products,USA
ABMD,"ABIOMED, Inc.",NMS,Medical Appliances & Equipment,USA
ABT,Abbott Laboratories,NYQ,Medical Appliances & Equipment,USA
ACAR,"ActiveCare, Inc.",PNK,Medical Appliances & Equipment,USA
ACRX,"AcelRx Pharmaceuticals, Inc.",NGM,Medical Appliances & Equipment,USA
AEMD,"Aethlon Medical, Inc.",NCM,Medical Appliances & Equipment,USA
AHPI,"Allied Healthcare Products, Inc.",NCM,Medical Appliances & Equipment,USA
AIRW,Airware Labs Corp.,PNK,Medical Appliances & Equipment,USA
ALGN,"Align Technology, Inc.",NMS,Medical Appliances & Equipment,USA
ALRT,ALR Technologies Inc.,PNK,Medical Appliances & Equipment,USA
AMDA,Amedica Corporation,NCM,Medical Appliances & Equipment,USA
ARAY,Accuray Incorporated,NMS,Medical Appliances & Equipment,USA
ARTH,"Arch Therapeutics, Inc.",PNK,Medical Appliances & Equipment,USA
AVGR,"Avinger, Inc.",NGM,Medical Appliances & Equipment,USA
AXGN,"AxoGen, Inc.",NCM,Medical Appliances & Equipment,USA
BABY,Natus Medical Incorporated,NMS,Medical Appliances & Equipment,USA
BLFS,"BioLife Solutions, Inc.",NCM,Medical Appliances & Equipment,USA
BSX,Boston Scientific Corporation,NYQ,Medical Appliances & Equipment,USA
CGHC,"Capital Group Holdings, Inc.",PNK,Medical Appliances & Equipment,USA
CGNT,"Cogentix Medical, Inc.",NCM,Medical Appliances & Equipment,USA
CNMD,CONMED Corporation,NMS,Medical Appliances & Equipment,USA
CRVW,"CareView Communications, Inc.",PNK,Medical Appliances & Equipment,USA
CRY,"CryoLife, Inc.",NYQ,Medical Appliances & Equipment,USA
CSII,"Cardiovascular Systems, Inc.",NMS,Medical Appliances & Equipment,USA
CUTR,"Cutera, Inc.",NMS,Medical Appliances & Equipment,USA
CVRS,"Corindus Vascular Robotics, Inc.",ASE,Medical Appliances & Equipment,USA
DRAD,Digirad Corporation,NGM,Medical Appliances & Equipment,USA
DYNT,Dynatronics Corporation,NCM,Medical Appliances & Equipment,USA
EDAP,EDAP TMS S.A.,NGM,Medical Appliances & Equipment,USA
ELMD,"Electromed, Inc.",ASE,Medical Appliances & Equipment,USA
ESMC,Escalon Medical Corp.,PNK,Medical Appliances & Equipment,USA
ETRM,EnteroMedics Inc.,NCM,Medical Appliances & Equipment,USA
EVAR,"Lombard Medical, Inc.",NCM,Medical Appliances & Equipment,USA
EW,Edwards Lifesciences Corporation,NYQ,Medical Appliances & Equipment,USA
EXAC,"Exactech, Inc.",NMS,Medical Appliances & Equipment,USA
EYES,"Second Sight Medical Products, Inc.",NCM,Medical Appliances & Equipment,USA
FONR,Fonar Corporation,NCM,Medical Appliances & Equipment,USA
GMED,"Globus Medical, Inc.",NYQ,Medical Appliances & Equipment,USA
GNMK,"GenMark Diagnostics, Inc.",NGM,Medical Appliances & Equipment,USA
GTHP,"Guided Therapeutics, Inc.",OBB,Medical Appliances & Equipment,USA
HOLX,"Hologic, Inc.",NMS,Medical Appliances & Equipment,USA
IRIX,IRIDEX Corporation,NGM,Medical Appliances & Equipment,USA
IRMD,IRadimed Corporation,NCM,Medical Appliances & Equipment,USA
ISRG,"Intuitive Surgical, Inc.",NMS,Medical Appliances & Equipment,USA
IVC,Invacare Corporation,NYQ,Medical Appliances & Equipment,USA
IVOB,"INVO Bioscience, Inc.",PNK,Medical Appliances & Equipment,USA
KOOL,Cesca Therapeutics Inc.,NCM,Medical Appliances & Equipment,USA
KTWO,"K2M Group Holdings, Inc.",NMS,Medical Appliances & Equipment,USA
LCDX,"Caliber Imaging & Diagnostics, Inc.",PNK,Medical Appliances & Equipment,USA
LCTC,"Lifeloc Technologies, Inc.",PNK,Medical Appliances & Equipment,USA
LEDIF,LED Medical Diagnostics Inc.,PNK,Medical Appliances & Equipment,USA
MASI,Masimo Corporation,NMS,Medical Appliances & Equipment,USA
MDT,Medtronic plc,NYQ,Medical Appliances & Equipment,USA
MDVX,Medovex Corporation,NCM,Medical Appliances & Equipment,USA
MDXG,"MiMedx Group, Inc.",NCM,Medical Appliances & Equipment,USA
MGCD,MGC Diagnostics Corporation,NCM,Medical Appliances & Equipment,USA
MRIC,"MRI Interventions, Inc.",PNK,Medical Appliances & Equipment,USA
MSON,"Misonix, Inc.",NGM,Medical Appliances & Equipment,USA
NAOV,"NanoVibronix, Inc.",OBB,Medical Appliances & Equipment,USA
NEMD,"iNeedMD Holdings, Inc.",PNK,Medical Appliances & Equipment,USA
NIMU,"Non-Invasive Monitoring Systems, Inc.",PNK,Medical Appliances & Equipment,USA
NMRD,Nemaura Medical Inc.,PNK,Medical Appliances & Equipment,USA
NSPR,"InspireMD, Inc.",ASE,Medical Appliances & Equipment,USA
NUMD,"Nu-Med Plus, Inc.",PNK,Medical Appliances & Equipment,USA
NUVA,"NuVasive, Inc.",NMS,Medical Appliances & Equipment,USA
NVRO,Nevro Corp.,NYQ,Medical Appliances & Equipment,USA
NXTM,"Nxstage Medical, Inc.",NMS,Medical Appliances & Equipment,USA
OFIX,Orthofix International N.V.,NMS,Medical Appliances & Equipment,USA
OXYS,"OxySure Therapeutics, Inc.",PNK,Medical Appliances & Equipment,USA
PBH,"Prestige Brands Holdings, Inc.",NYQ,Medical Appliances & Equipment,USA
PBIO,"Pressure BioSciences, Inc.",PNK,Medical Appliances & Equipment,USA
PHMD,"PhotoMedex, Inc.",PNK,Medical Appliances & Equipment,USA
POSC,Positron Corporation,PNK,Medical Appliances & Equipment,USA
PUMD,ProUroCare Medical Inc.,PNK,Medical Appliances & Equipment,USA
RMD,ResMed Inc.,NYQ,Medical Appliances & Equipment,USA
RSCF,"Reflect Scientific, Inc.",PNK,Medical Appliances & Equipment,USA
RTIX,"RTI Surgical, Inc.",NMS,Medical Appliances & Equipment,USA
RWLK,ReWalk Robotics Ltd.,NCM,Medical Appliances & Equipment,USA
SCIE,"SpectraScience, Inc.",PNK,Medical Appliances & Equipment,USA
SCVM,Scivanta Medical Corporation,PNK,Medical Appliances & Equipment,USA
SMLR,"Semler Scientific, Inc.",PNK,Medical Appliances & Equipment,USA
SNN,Smith & Nephew plc,NYQ,Medical Appliances & Equipment,USA
SNWV,"SANUWAVE Health, Inc.",PNK,Medical Appliances & Equipment,USA
SPNE,SeaSpine Holdings Corporation,NMS,Medical Appliances & Equipment,USA
STE,Steris Plc,NYQ,Medical Appliances & Equipment,USA
STXS,"Stereotaxis, Inc.",PNK,Medical Appliances & Equipment,USA
SYK,Stryker Corporation,NYQ,Medical Appliances & Equipment,USA
TSNI,"TechniScan, Inc.",PNK,Medical Appliances & Equipment,USA
ULGX,"Urologix, Inc.",PNK,Medical Appliances & Equipment,USA
VAR,"Varian Medical Systems, Inc.",NYQ,Medical Appliances & Equipment,USA
VASO,Vaso Corporation,PNK,Medical Appliances & Equipment,USA
VICA,HCi VioCare,PNK,Medical Appliances & Equipment,USA
VRAY,"ViewRay, Inc.",NGM,Medical Appliances & Equipment,USA
VSUL,"Visualant, Inc.",PNK,Medical Appliances & Equipment,USA
WMGI,Wright Medical Group N.V.,NMS,Medical Appliances & Equipment,USA
WNDM,"Wound Management Technologies, Inc.",PNK,Medical Appliances & Equipment,USA
XENT,"Intersect ENT, Inc.",NGM,Medical Appliances & Equipment,USA
ZBH,"Zimmer Biomet Holdings, Inc.",NYQ,Medical Appliances & Equipment,USA
ZYXI,"Zynex, Inc.",PNK,Medical Appliances & Equipment,USA
HSIC,"Henry Schein, Inc.",NMS,Medical Equipment Wholesale,USA
OMI,"Owens & Minor, Inc.",NYQ,Medical Equipment Wholesale,USA
PDCO,"Patterson Companies, Inc.",NMS,Medical Equipment Wholesale,USA
PMC,PharMerica Corporation,NYQ,Medical Equipment Wholesale,USA
SNYR,Synergy CHC Corp.,PNK,Medical Equipment Wholesale,USA
ANGO,"AngioDynamics, Inc.",NMS,Medical Instruments & Supplies,USA
ATRC,"AtriCure, Inc.",NGM,Medical Instruments & Supplies,USA
ATRI,Atrion Corporation,NMS,Medical Instruments & Supplies,USA
ATRS,"Antares Pharma, Inc.",NCM,Medical Instruments & Supplies,USA
BAX,Baxter International Inc.,NYQ,Medical Instruments & Supplies,USA
BCR,"C. R. Bard, Inc.",NYQ,Medical Instruments & Supplies,USA
BDX,"Becton, Dickinson and Company",NYQ,Medical Instruments & Supplies,USA
BIOL,"BIOLASE, Inc.",NCM,Medical Instruments & Supplies,USA
BMRA,"Biomerica, Inc.",NCM,Medical Instruments & Supplies,USA
BVX,Bovie Medical Corporation,ASE,Medical Instruments & Supplies,USA
CASM,"CAS Medical Systems, Inc.",NCM,Medical Instruments & Supplies,USA
CFMS,"ConforMIS, Inc.",NMS,Medical Instruments & Supplies,USA
COO,"The Cooper Companies, Inc.",NYQ,Medical Instruments & Supplies,USA
DXR,Daxor Corporation,ASE,Medical Instruments & Supplies,USA
ECIA,Encision Inc.,PNK,Medical Instruments & Supplies,USA
EKSO,"Ekso Bionics Holdings, Inc.",NCM,Medical Instruments & Supplies,USA
ELGX,"Endologix, Inc.",NMS,Medical Instruments & Supplies,USA
ENTL,"Entellus Medical, Inc.",NGM,Medical Instruments & Supplies,USA
GKOS,Glaukos Corporation,NYQ,Medical Instruments & Supplies,USA
HAE,Haemonetics Corporation,NYQ,Medical Instruments & Supplies,USA
HBIO,"Harvard Bioscience, Inc.",NGM,Medical Instruments & Supplies,USA
HRC,"Hill-Rom Holdings, Inc.",NYQ,Medical Instruments & Supplies,USA
HYH,"Halyard Health, Inc.",NYQ,Medical Instruments & Supplies,USA
IART,Integra LifeSciences Holdings Corporation,NMS,Medical Instruments & Supplies,USA
ICUI,"ICU Medical, Inc.",NMS,Medical Instruments & Supplies,USA
IMSU,"iTech Medical, Inc.",PNK,Medical Instruments & Supplies,USA
INGN,"Inogen, Inc.",NMS,Medical Instruments & Supplies,USA
IRSB,"Iris BioTechnologies, Inc.",PNK,Medical Instruments & Supplies,USA
ISR,"IsoRay, Inc.",ASE,Medical Instruments & Supplies,USA
IVTY,"Invuity, Inc.",NGM,Medical Instruments & Supplies,USA
LAKE,"Lakeland Industries, Inc.",NGM,Medical Instruments & Supplies,USA
LENS,Presbia PLC,NGM,Medical Instruments & Supplies,USA
LMAT,"LeMaitre Vascular, Inc.",NGM,Medical Instruments & Supplies,USA
LMNX,Luminex Corporation,NMS,Medical Instruments & Supplies,USA
MLAB,"Mesa Laboratories, Inc.",NMS,Medical Instruments & Supplies,USA
MLSS,Milestone Scientific Inc.,ASE,Medical Instruments & Supplies,USA
MMSI,"Merit Medical Systems, Inc.",NMS,Medical Instruments & Supplies,USA
MPSP,"MedPro Safety Products, Inc.",PNK,Medical Instruments & Supplies,USA
MTD,Mettler-Toledo International Inc.,NYQ,Medical Instruments & Supplies,USA
NEPH,"Nephros, Inc.",PNK,Medical Instruments & Supplies,USA
NURO,"NeuroMetrix, Inc.",NCM,Medical Instruments & Supplies,USA
OSUR,"OraSure Technologies, Inc.",NMS,Medical Instruments & Supplies,USA
PDEX,"Pro-Dex, Inc.",NCM,Medical Instruments & Supplies,USA
PEYE,"Precision Optics Corporation, Inc.",PNK,Medical Instruments & Supplies,USA
PODD,Insulet Corporation,NMS,Medical Instruments & Supplies,USA
QTXB,QuantRx Biomedical Corporation,PNK,Medical Instruments & Supplies,USA
REMI,"Remedent, Inc.",PNK,Medical Instruments & Supplies,USA
REPR,"Repro Med Systems, Inc.",PNK,Medical Instruments & Supplies,USA
RVP,"Retractable Technologies, Inc.",ASE,Medical Instruments & Supplies,USA
SECI,"Sector 10, Inc.",PNK,Medical Instruments & Supplies,USA
SEYE,Signature Eyewear Inc.,PNK,Medical Instruments & Supplies,USA
SKLN,Skyline Medical Inc.,NCM,Medical Instruments & Supplies,USA
SSKN,"Strata Skin Sciences, Inc.",NCM,Medical Instruments & Supplies,USA
STAA,STAAR Surgical Company,NGM,Medical Instruments & Supplies,USA
TFX,Teleflex Incorporated,NYQ,Medical Instruments & Supplies,USA
TNDM,"Tandem Diabetes Care, Inc.",NGM,Medical Instruments & Supplies,USA
TRXC,"TransEnterix, Inc.",ASE,Medical Instruments & Supplies,USA
UEEC,"United Health Products, Inc.",PNK,Medical Instruments & Supplies,USA
UTMD,"Utah Medical Products, Inc.",NMS,Medical Instruments & Supplies,USA
WAT,Waters Corporation,NYQ,Medical Instruments & Supplies,USA
WST,"West Pharmaceutical Services, Inc.",NYQ,Medical Instruments & Supplies,USA
XRAY,DENTSPLY SIRONA Inc.,NMS,Medical Instruments & Supplies,USA
A,"Agilent Technologies, Inc.",NYQ,Medical Laboratories & Research,USA
ABAX,"Abaxis, Inc.",NMS,Medical Laboratories & Research,USA
ALOG,Analogic Corporation,NMS,Medical Laboratories & Research,USA
ALR,Alere Inc.,NYQ,Medical Laboratories & Research,USA
AXDX,"Accelerate Diagnostics, Inc.",NCM,Medical Laboratories & Research,USA
BEAT,"BioTelemetry, Inc.",NMS,Medical Laboratories & Research,USA
BGMD,"BG Medicine, Inc.",PNK,Medical Laboratories & Research,USA
BIO,"Bio-Rad Laboratories, Inc.",NYQ,Medical Laboratories & Research,USA
BIOC,"Biocept, Inc.",NCM,Medical Laboratories & Research,USA
BRKR,Bruker Corporation,NMS,Medical Laboratories & Research,USA
CANL,"CannLabs, Inc.",PNK,Medical Laboratories & Research,USA
CBAI,"Cord Blood America, Inc.",PNK,Medical Laboratories & Research,USA
CBIS,"Cannabis Science, Inc.",PNK,Medical Laboratories & Research,USA
CBMX,CombiMatrix Corporation,NCM,Medical Laboratories & Research,USA
CGIX,"Cancer Genetics, Inc.",NCM,Medical Laboratories & Research,USA
CHEK,Check-Cap Ltd.,NCM,Medical Laboratories & Research,USA
CO,China Cord Blood Corporation,NYQ,Medical Laboratories & Research,USA
CRL,"Charles River Laboratories International, Inc.",NYQ,Medical Laboratories & Research,USA
CTSO,Cytosorbents Corporation,NCM,Medical Laboratories & Research,USA
DGX,Quest Diagnostics Incorporated,NYQ,Medical Laboratories & Research,USA
DRIO,DarioHealth Corp.,NCM,Medical Laboratories & Research,USA
DXCM,"DexCom, Inc.",NMS,Medical Laboratories & Research,USA
ENZ,"Enzo Biochem, Inc.",NYQ,Medical Laboratories & Research,USA
EXAS,Exact Sciences Corporation,NCM,Medical Laboratories & Research,USA
FLDM,Fluidigm Corporation,NMS,Medical Laboratories & Research,USA
FMI,"Foundation Medicine, Inc.",NMS,Medical Laboratories & Research,USA
GBSN,"Great Basin Scientific, Inc.",PNK,Medical Laboratories & Research,USA
GHDX,"Genomic Health, Inc.",NMS,Medical Laboratories & Research,USA
HSKA,Heska Corporation,NCM,Medical Laboratories & Research,USA
HTGM,"HTG Molecular Diagnostics, Inc.",NCM,Medical Laboratories & Research,USA
ICLR,ICON Public Limited Company,NMS,Medical Laboratories & Research,USA
INIS,"International Isotopes, Inc.",PNK,Medical Laboratories & Research,USA
KANG,"iKang Healthcare Group, Inc.",NMS,Medical Laboratories & Research,USA
LH,Laboratory Corporation of America Holdings,NYQ,Medical Laboratories & Research,USA
MDIT,"Medite Cancer Diagnostics, Inc.",PNK,Medical Laboratories & Research,USA
MMTC,"Micro Imaging Technology, Inc.",PNK,Medical Laboratories & Research,USA
NEO,"NeoGenomics, Inc.",NCM,Medical Laboratories & Research,USA
NTRA,"Natera, Inc.",NMS,Medical Laboratories & Research,USA
NVDQ,Novadaq Technologies Inc.,NGM,Medical Laboratories & Research,USA
NVTA,Invitae Corporation,NYQ,Medical Laboratories & Research,USA
OPGN,"OpGen, Inc.",NCM,Medical Laboratories & Research,USA
PKI,"PerkinElmer, Inc.",NYQ,Medical Laboratories & Research,USA
PMD,Psychemedics Corporation,NCM,Medical Laboratories & Research,USA
PRAH,"PRA Health Sciences, Inc.",NMS,Medical Laboratories & Research,USA
PRXL,PAREXEL International Corporation,NMS,Medical Laboratories & Research,USA
PSID,PositiveID Corporation,PNK,Medical Laboratories & Research,USA
Q,"Quintiles IMS Holdings, Inc.",NYQ,Medical Laboratories & Research,USA
RDNT,"RadNet, Inc.",NGM,Medical Laboratories & Research,USA
ROKA,"Roka Bioscience, Inc.",NGM,Medical Laboratories & Research,USA
ROSG,Rosetta Genomics Ltd.,NCM,Medical Laboratories & Research,USA
TEAR,TearLab Corporation,NCM,Medical Laboratories & Research,USA
TMO,Thermo Fisher Scientific Inc.,NYQ,Medical Laboratories & Research,USA
TROV,"TrovaGene, Inc.",NCM,Medical Laboratories & Research,USA
TTOO,"T2 Biosystems, Inc.",NGM,Medical Laboratories & Research,USA
VNRX,VolitionRx Limited,ASE,Medical Laboratories & Research,USA
VRTT,Viatar CTC Solutions Inc.,PNK,Medical Laboratories & Research,USA
LMNK,"Lifestyle Medical Network, Inc.",PNK,Medical Practitioners,USA
ARCW,"ARC Group Worldwide, Inc.",NCM,Metal Fabrication,USA
ATI,Allegheny Technologies Incorporated,NYQ,Metal Fabrication,USA
BOOM,DMC Global Inc.,NMS,Metal Fabrication,USA
BRSS,"Global Brass and Copper Holdings, Inc.",NYQ,Metal Fabrication,USA
CRS,Carpenter Technology Corporation,NYQ,Metal Fabrication,USA
CSTM,Constellium N.V,NYQ,Metal Fabrication,USA
GHM,Graham Corporation,NYQ,Metal Fabrication,USA
GTLS,"Chart Industries, Inc.",NMS,Metal Fabrication,USA
HAYN,"Haynes International, Inc.",NMS,Metal Fabrication,USA
HIHO,Highway Holdings Limited,NCM,Metal Fabrication,USA
MLI,"Mueller Industries, Inc.",NYQ,Metal Fabrication,USA
RYI,Ryerson Holding Corporation,NYQ,Metal Fabrication,USA
SHLO,"Shiloh Industries, Inc.",NMS,Metal Fabrication,USA
SIF,"SIFCO Industries, Inc.",ASE,Metal Fabrication,USA
TPCS,TechPrecision Corporation,PNK,Metal Fabrication,USA
TS,Tenaris S.A.,NYQ,Metal Fabrication,USA
VMI,"Valmont Industries, Inc.",NYQ,Metal Fabrication,USA
BAC,Bank of America Corporation,NYQ,Money Center Banks,USA
BAP,Credicorp Ltd.,NYQ,Money Center Banks,USA
BHBK,"Blue Hills Bancorp, Inc.",NMS,Money Center Banks,USA
BLMT,"BSB Bancorp, Inc.",NCM,Money Center Banks,USA
BMO,Bank of Montreal,NYQ,Money Center Banks,USA
BNS,The Bank of Nova Scotia,NYQ,Money Center Banks,USA
BSAC,Banco Santander-Chile,NYQ,Money Center Banks,USA
C,Citigroup Inc.,NYQ,Money Center Banks,USA
CBKM,"Consumers Bancorp, Inc.",PNK,Money Center Banks,USA
CECB,Cecil Bancorp Inc.,PNK,Money Center Banks,USA
CM,Canadian Imperial Bank of Commerce,NYQ,Money Center Banks,USA
CMA,Comerica Incorporated,NYQ,Money Center Banks,USA
EGDW,"Edgewater Bancorp, Inc.",PNK,Money Center Banks,USA
FBNK,"First Connecticut Bancorp, Inc.",NMS,Money Center Banks,USA
FCBI,"Frederick County Bancorp, Inc.",PNK,Money Center Banks,USA
FRC,First Republic Bank,NYQ,Money Center Banks,USA
FSB,"Franklin Financial Network, Inc.",NYQ,Money Center Banks,USA
GNBC,"Green Bancorp, Inc.",NMS,Money Center Banks,USA
GWB,"Great Western Bancorp, Inc.",NYQ,Money Center Banks,USA
HBK,"Hamilton Bancorp, Inc.",NCM,Money Center Banks,USA
HOMB,"Home Bancshares, Inc. (Conway, AR)",NMS,Money Center Banks,USA
IBN,ICICI Bank Limited,NYQ,Money Center Banks,USA
JPM,JPMorgan Chase & Co.,NYQ,Money Center Banks,USA
MTGB,"Meetinghouse Bancorp, Inc.",PNK,Money Center Banks,USA
MTU,"Mitsubishi UFJ Financial Group, Inc.",NYQ,Money Center Banks,USA
NCBS,"Nicolet Bankshares, Inc.",NCM,Money Center Banks,USA
OAKV,Oak View National Bank,PNK,Money Center Banks,USA
OFG,OFG Bancorp,NYQ,Money Center Banks,USA
OPB,Opus Bank,NMS,Money Center Banks,USA
PNC,"The PNC Financial Services Group, Inc.",NYQ,Money Center Banks,USA
PUB,People's Utah Bancorp,NCM,Money Center Banks,USA
PVBC,"Provident Bancorp, Inc.",NCM,Money Center Banks,USA
RNST,Renasant Corporation,NMS,Money Center Banks,USA
RY,Royal Bank of Canada,NYQ,Money Center Banks,USA
SFBC,"Sound Financial Bancorp, Inc.",NCM,Money Center Banks,USA
SFNC,Simmons First National Corporation,NMS,Money Center Banks,USA
SFST,"Southern First Bancshares, Inc.",NGM,Money Center Banks,USA
STBZ,State Bank Financial Corporation,NCM,Money Center Banks,USA
STI,"SunTrust Banks, Inc.",NYQ,Money Center Banks,USA
STL,Sterling Bancorp,NYQ,Money Center Banks,USA
TD,The Toronto-Dominion Bank,NYQ,Money Center Banks,USA
TSC,"Tristate Capital Holdings, Inc.",NMS,Money Center Banks,USA
UBOH,"United Bancshares, Inc.",NGM,Money Center Banks,USA
UNTY,Unity Bancorp Inc.,NGM,Money Center Banks,USA
WBKC,"Wolverine Bancorp, Inc.",NCM,Money Center Banks,USA
WFC,Wells Fargo & Company,NYQ,Money Center Banks,USA
AFRS,"American First Financial, Inc.",PNK,Mortgage Investment,USA
AI,Arlington Asset Investment Corp.,NYQ,Mortgage Investment,USA
ALLY,Ally Financial Inc.,NYQ,Mortgage Investment,USA
ATAX,"America First Multifamily Investors, L.P.",NMS,Mortgage Investment,USA
BRT,BRT Apartments Corp.,NYQ,Mortgage Investment,USA
EFC,Ellington Financial LLC,NYQ,Mortgage Investment,USA
ENDV,"Endonovo Therapeutics, Inc.",PNK,Mortgage Investment,USA
ESNT,Essent Group Ltd.,NYQ,Mortgage Investment,USA
FMCC,Federal Home Loan Mortgage Corporation,PNK,Mortgage Investment,USA
FNMA,Federal National Mortgage Association,PNK,Mortgage Investment,USA
HALN,"Halo Companies, Inc.",PNK,Mortgage Investment,USA
HTGC,"Hercules Capital, Inc.",NYQ,Mortgage Investment,USA
HTH,Hilltop Holdings Inc.,NYQ,Mortgage Investment,USA
HVCW,Harrison Vickers and Waterman Inc.,PNK,Mortgage Investment,USA
IMH,"Impac Mortgage Holdings, Inc.",ASE,Mortgage Investment,USA
MRLN,Marlin Business Services Corp.,NMS,Mortgage Investment,USA
NSM,Nationstar Mortgage Holdings Inc.,NYQ,Mortgage Investment,USA
OCN,Ocwen Financial Corporation,NYQ,Mortgage Investment,USA
PFSI,"PennyMac Financial Services, Inc.",NYQ,Mortgage Investment,USA
PSMH,"PSM Holdings, Inc.",PNK,Mortgage Investment,USA
SC,Santander Consumer USA Holdings Inc.,NYQ,Mortgage Investment,USA
TREE,"LendingTree, Inc.",NMS,Mortgage Investment,USA
VRTA,"Vestin Realty Mortgage I, Inc",PNK,Mortgage Investment,USA
VRTB,"Vestin Realty Mortgage II, Inc.",PNK,Mortgage Investment,USA
