bins,Global,Basic Materials,Communication Services,Consumer Cyclical,Consumer Defensive,Energy,Financial Services,Healthcare,Industrials,Technology,Utilities
-0.25999999999999934,0.002889345657948277,0.0031831027275709993,0.0023040893573997956,0.002800533069920721,0.004222639004269798,0.0038834584512465347,0.0027193932442676197,0.0030473480196909672,0.003107597495851982,0.001994197146557631,0.004325980573181875
-0.24999999999999933,0.0029162686430757286,0.003212105941489642,0.0023338934983412854,0.002828208425229705,0.004234731326733343,0.0039023560592817965,0.002746810577200863,0.0030753788161927242,0.003133252464410703,0.0020283554989864324,0.004355523855145069
-0.23999999999999932,0.0029452290432939064,0.003212105941489642,0.0023407713770200907,0.002872914768421142,0.004273426758616685,0.003878734049237719,0.0027803206507859383,0.003112753211528399,0.0031689463337097926,0.0020600739690988905,0.004355523855145069
-0.22999999999999932,0.002969532494733282,0.0032302329501887935,0.002370575517961581,0.002906976744186047,0.004312122190500029,0.003859836441202455,0.002805707070168571,0.00313010560936282,0.003196832169099706,0.0020934190274222437,0.00433864197973753
-0.2199999999999993,0.0029987839542501356,0.00319760433453032,0.002404964911355608,0.0029410387199509504,0.004382257660788588,0.0038314900291495616,0.002820938921798151,0.0031821628028660823,0.003223602571074023,0.002130017262167388,0.004368185261700723
-0.2099999999999993,0.0030245427021828863,0.003208480539749812,0.0024370616785233654,0.0029740362589732025,0.004396768447744842,0.0038409388331671927,0.002845309884405479,0.003220871998035175,0.0032224871376584263,0.0021649889087016366,0.0043850671371082625
-0.1999999999999993,0.003061361703465294,0.003251985360627776,0.0024508174358809764,0.003008098234738107,0.004430626950642767,0.003874009647228903,0.00288186632831647,0.0032622507928711008,0.0032526038398795337,0.0022040270257631237,0.004452594638738418
-0.18999999999999928,0.0030904676333328093,0.0033027409849853994,0.0024714510719173926,0.0030591911983854627,0.004440300808613603,0.003925978069325877,0.0028981136367213544,0.003283607590205773,0.0032882977091786237,0.002232492319453792,0.004452594638738418
-0.17999999999999927,0.0031237939230311144,0.0033063663867252293,0.002512718343990225,0.003114541909003432,0.0044669039180334005,0.003949600079369954,0.0029275618832052086,0.0033209819855414486,0.0033005674767501852,0.0022739703188316214,0.00449901979610915
-0.16999999999999926,0.003151444556405255,0.003328118797164211,0.0025585708685155937,0.0031645704359081358,0.004508017814409452,0.003992119697449296,0.0029620874135655884,0.0033263211848751162,0.0032949903096722026,0.002309755259471318,0.004541224484627998
-0.15999999999999925,0.0031905920320770636,0.0033317441989040414,0.0025723266258732055,0.003211405652584879,0.004563642497741757,0.0040015685014669275,0.0030016902278024965,0.0033730391790447096,0.0033463002467896442,0.002338220553161986,0.004629854330517578
-0.14999999999999925,0.003221589847385967,0.0033172425919447204,0.002592960261909621,0.003259305306004275,0.00458299021368343,0.0040346393155286375,0.0030412930420394037,0.003393061176545965,0.0033541082806988194,0.002379698552539815,0.004629854330517578
-0.13999999999999924,0.003260155204460426,0.0033970014302209866,0.00263881278643499,0.0033082693961663245,0.004616848716581354,0.0040488125215550844,0.0030961277079058903,0.0034317703717150583,0.0033775323824263466,0.002417923375495855,0.004625633861665693
-0.12999999999999923,0.003288096897133241,0.003422379242399799,0.0026663243011502114,0.003340202498445922,0.004657962612957406,0.004053536923563901,0.0031276068679403552,0.0034678099672173163,0.003364147181439188,0.002454521610240999,0.004650956674777002
-0.11999999999999922,0.003331610262285177,0.003484011071976914,0.002700713694544238,0.003403004266262466,0.004703913438318877,0.004105505345660874,0.0031773642499303145,0.0035091887620532424,0.0033998410507382775,0.0024862400803534576,0.00468472042559208
-0.10999999999999921,0.0033659552595288454,0.0035311412945947082,0.002735103087938265,0.003432808495056757,0.004711168831797004,0.004171646973784294,0.003209858866740086,0.003553237156556003,0.00344111208711535,0.0025269047856258395,0.00468472042559208
-0.0999999999999992,0.0033972441341364235,0.0035166396876353872,0.0027488588452958757,0.0034828370219614603,0.004706331902811585,0.004143300561731399,0.0032606317055053503,0.00358126795305776,0.0034567281549337013,0.002576515726058147,0.004752247927222236
-0.08999999999999919,0.003437410317353596,0.003538392098074368,0.002787833491142439,0.00353180111212351,0.004706331902811585,0.004185820179810742,0.003308358173944699,0.0036092987495595147,0.003493537457648388,0.0026236867841741103,0.00476490933377789
-0.07999999999999918,0.003475393555830704,0.0035347666963345373,0.0028107597534051234,0.0035935384431973988,0.00474260887020222,0.004185820179810742,0.003353038272058134,0.0036466731448951905,0.00354150109451904,0.0026635381953410446,0.00476490933377789
-0.06999999999999917,0.0035222541029174045,0.0035673953119930127,0.002847441773025419,0.003651018027300674,0.004776467373100146,0.0041810957778019246,0.0034099038514752303,0.0036933911390647865,0.0035783103972337254,0.0027204687827223793,0.004794452615741083
